brand,model,color,registration_date,year,price_in_euro,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,mileage_in_km
renault,Renault Megane,black,Jul-05,2005,4444,113,Manual,Petrol,7.0,164450.0
renault,Renault Megane,black,Aug-05,2005,4300,113,Manual,Petrol,7.0,166000.0
renault,Renault Megane,black,Aug-05,2005,3900,113,Manual,Petrol,7.0,129331.0
renault,Renault Megane,black,Oct-05,2005,3450,113,Manual,Petrol,7.0,223447.0
renault,Renault Megane,black,Aug-05,2005,2800,113,Manual,Petrol,7.0,198000.0
renault,Renault Clio,blue,Feb-06,2006,2989,58,Manual,Petrol,6.0,92000.0
renault,Renault Clio,blue,Feb-06,2006,3900,58,Manual,Petrol,6.0,110000.0
renault,Renault Megane,blue,Jan-06,2006,999,111,Manual,Petrol,7.0,185000.0
renault,Renault Megane,grey,Jul-06,2006,2800,111,Manual,Petrol,7.0,273000.0
renault,Renault Clio,grey,May-06,2006,500,58,Manual,Petrol,6.0,219138.0
renault,Renault Megane,grey,Feb-06,2006,3499,111,Manual,Petrol,7.0,180000.0
renault,Renault Laguna,grey,Jun-06,2006,1200,131,Manual,Diesel,6.0,235000.0
renault,Renault Megane,grey,Aug-06,2006,5800,113,Manual,Petrol,7.0,138000.0
renault,Renault Laguna,grey,Mar-06,2006,999,131,Manual,Diesel,6.0,369000.0
renault,Renault Kangoo,grey,Jun-06,2006,3750,75,Manual,Petrol,7.0,165000.0
renault,Renault Megane,grey,Jul-06,2006,3800,135,Manual,Petrol,8.0,233000.0
renault,Renault Megane,grey,Mar-06,2006,3500,111,Manual,Petrol,7.0,166000.0
renault,Renault Scenic,grey,Jan-06,2006,2100,135,Automatic,Petrol,8.0,201700.0
renault,Renault Megane,grey,Mar-06,2006,4990,111,Manual,Petrol,7.0,101600.0
renault,Renault Grand Scenic,grey,Feb-06,2006,1790,131,Manual,Diesel,6.0,238006.0
renault,Renault Scenic,red,Nov-06,2006,3299,111,Automatic,Petrol,8.0,204688.0
renault,Renault Kangoo,red,Apr-06,2006,3790,75,Manual,Petrol,7.0,169000.0
renault,Renault Modus,red,Jun-06,2006,4390,65,Manual,Petrol,6.0,108405.0
renault,Renault Clio,red,Mar-06,2006,333,58,Manual,Petrol,6.0,232000.0
renault,Renault Megane,black,May-06,2006,2750,150,Manual,Diesel,6.0,390200.0
renault,Renault Megane,black,Oct-06,2006,3790,111,Manual,Petrol,7.0,127000.0
renault,Renault Megane,black,Apr-06,2006,3200,111,Manual,Petrol,7.0,150000.0
renault,Renault Scenic,black,Jun-06,2006,1500,131,Manual,Diesel,6.0,222789.0
renault,Renault Megane,black,Jan-06,2006,3550,113,Manual,Petrol,7.0,170000.0
renault,Renault Clio,black,Aug-06,2006,2950,58,Manual,Petrol,6.0,139685.0
renault,Renault Clio,silver,Apr-06,2006,1700,58,Manual,Petrol,6.0,151000.0
renault,Renault Megane,silver,Nov-06,2006,2700,111,Manual,Petrol,7.0,171520.0
renault,Renault Laguna,silver,Mar-06,2006,2000,135,Manual,Petrol,8.0,160000.0
renault,Renault Megane,beige,Aug-07,2007,2790,111,Manual,Petrol,7.0,137300.0
renault,Renault Laguna,beige,Jun-07,2007,3998,110,Manual,Diesel,6.0,176000.0
renault,Renault Megane,beige,Apr-07,2007,5850,111,Manual,Petrol,7.0,82454.0
renault,Renault Megane,beige,Feb-07,2007,4490,111,Manual,Petrol,7.0,131000.0
renault,Renault Megane,beige,Mar-07,2007,3490,111,Manual,Petrol,7.0,213432.0
renault,Renault Grand Scenic,blue,Jul-07,2007,1300,131,Manual,Diesel,6.0,332000.0
renault,Renault Megane,grey,Oct-07,2007,3999,111,Manual,Petrol,7.0,137890.0
renault,Renault Megane,grey,May-07,2007,6990,111,Manual,Petrol,7.0,150000.0
renault,Renault Kangoo,grey,Jun-07,2007,6490,95,Automatic,Petrol,8.0,128082.0
renault,Renault Kangoo,grey,Feb-07,2007,1999,75,Manual,Petrol,7.0,199876.0
renault,Renault Laguna,grey,Feb-07,2007,2500,131,Manual,Diesel,6.0,216000.0
renault,Renault Kangoo,grey,Feb-07,2007,2950,75,Manual,Petrol,7.0,190000.0
renault,Renault Modus,red,Feb-07,2007,3590,65,Manual,Petrol,6.0,143008.0
renault,Renault Megane,black,Oct-07,2007,4700,111,Manual,Petrol,7.0,87200.0
renault,Renault Megane,black,Apr-07,2007,4290,111,Manual,Petrol,7.0,136002.0
renault,Renault Clio,black,Jan-07,2007,2400,58,Manual,Petrol,6.0,176000.0
renault,Renault Grand Scenic,black,Jul-07,2007,2250,131,Manual,Diesel,6.0,308000.0
renault,Renault Megane,beige,Sep-08,2008,2190,111,Manual,Petrol,7.0,165000.0
renault,Renault Laguna,blue,Mar-08,2008,7500,150,Automatic,Diesel,7.0,167000.0
renault,Renault Clio,blue,Jun-08,2008,2100,58,Manual,Petrol,6.0,218000.0
renault,Renault Clio,blue,Mar-08,2008,1000,58,Manual,Petrol,6.0,200000.0
renault,Renault Scenic,grey,Aug-08,2008,3000,111,Automatic,Petrol,8.0,148000.0
renault,Renault Megane,black,Jul-08,2008,4250,135,Manual,Petrol,8.0,127300.0
renault,Renault Megane,black,Apr-08,2008,3600,111,Manual,Petrol,7.0,172000.0
renault,Renault Megane,black,May-08,2008,2199,111,Manual,Petrol,7.0,212642.0
renault,Renault Megane,black,Jun-08,2008,2990,111,Manual,Petrol,7.0,175000.0
renault,Renault Megane,black,Jul-08,2008,3900,111,Manual,Petrol,7.0,170000.0
renault,Renault Clio,black,Oct-08,2008,3800,58,Manual,Petrol,6.0,115873.0
renault,Renault Megane,blue,Apr-09,2009,2499,111,Manual,Petrol,7.0,182024.0
renault,Renault Clio,red,Jul-09,2009,2650,58,Manual,Petrol,6.0,160000.0
renault,Renault Clio,red,Aug-09,2009,1700,58,Manual,Petrol,6.0,214000.0
renault,Renault Megane,red,Apr-09,2009,3490,111,Manual,Petrol,7.0,199890.0
renault,Renault Clio,red,Dec-09,2009,980,58,Manual,Petrol,6.0,198200.0
renault,Renault Laguna,black,May-09,2009,4999,110,Manual,Petrol,8.0,115239.0
renault,Renault Modus,black,Mar-09,2009,5200,101,Manual,Petrol,6.0,50500.0
renault,Renault Megane,black,Apr-09,2009,3990,111,Manual,Petrol,7.0,147000.0
renault,Renault Rapid,white,Oct-09,2009,4000,68,Manual,Diesel,6.0,120000.0
renault,Renault Megane,blue,Oct-10,2010,4500,110,Manual,Diesel,4.0,1935000.0
renault,Renault Trafic,blue,Aug-10,2010,5499,114,Manual,Diesel,6.0,185000.0
renault,Renault Scenic,black,May-10,2010,9980,150,Automatic,Diesel,7.0,75000.0
renault,Renault Scenic,black,Aug-10,2010,4700,110,Manual,Diesel,5.0,195000.0
renault,Renault Koleos,blue,Feb-11,2011,5999,173,Manual,Diesel,7.0,197000.0
renault,Renault Scenic,blue,Jul-11,2011,5490,110,Automatic,Diesel,5.0,180000.0
renault,Renault Scenic,grey,Jun-11,2011,6950,110,Automatic,Diesel,5.0,94000.0
renault,Renault Scenic,grey,May-11,2011,6400,110,Automatic,Diesel,5.0,153600.0
renault,Renault Scenic,grey,Jun-11,2011,5300,110,Automatic,Diesel,5.0,183600.0
renault,Renault Scenic,grey,Nov-11,2011,2600,110,Automatic,Diesel,5.0,219000.0
renault,Renault Scenic,grey,Oct-11,2011,7999,110,Automatic,Diesel,5.0,133534.0
renault,Renault Clio,grey,Jun-11,2011,4799,75,Manual,Diesel,4.0,131000.0
renault,Renault Scenic,grey,Oct-11,2011,9990,110,Automatic,Diesel,5.0,88300.0
renault,Renault Scenic,grey,Apr-11,2011,5999,110,Automatic,Diesel,5.0,223189.0
renault,Renault Scenic,grey,Sep-11,2011,6200,110,Automatic,Diesel,5.0,220000.0
renault,Renault Clio,red,Jan-11,2011,3390,58,Manual,Petrol,6.0,115000.0
renault,Renault Scenic,red,Jun-11,2011,5340,110,Automatic,Diesel,5.0,163000.0
renault,Renault Wind,black,Apr-11,2011,7490,133,Manual,Petrol,7.0,79000.0
renault,Renault Megane,black,Jun-11,2011,12390,140,Automatic,Petrol,8.0,91495.0
renault,Renault Scenic,black,Jan-11,2011,4300,110,Automatic,Diesel,5.0,238075.0
renault,Renault Megane,black,Apr-11,2011,12490,140,Automatic,Petrol,8.0,97000.0
renault,Renault Megane,black,May-11,2011,10990,140,Automatic,Petrol,8.0,104500.0
renault,Renault Megane,black,May-11,2011,8900,110,Manual,Diesel,5.0,109500.0
renault,Renault Megane,black,Mar-11,2011,3900,90,Manual,Diesel,4.0,191550.0
renault,Renault Scenic,black,Jun-11,2011,3950,110,Automatic,Diesel,5.0,262000.0
renault,Renault Grand Scenic,black,Mar-11,2011,4300,110,Manual,Diesel,5.0,202866.0
renault,Renault Grand Modus,black,May-11,2011,4990,101,Manual,Petrol,6.0,126100.0
renault,Renault Scenic,black,Feb-11,2011,3600,110,Manual,Diesel,6.0,219000.0
renault,Renault Scenic,white,Apr-11,2011,5900,110,Automatic,Diesel,5.0,85234.0
renault,Renault Clio,grey,Aug-12,2012,5200,75,Manual,Diesel,4.0,138000.0
renault,Renault Megane,grey,Jul-12,2012,6000,131,Manual,Diesel,4.0,193000.0
renault,Renault Megane,grey,Aug-12,2012,8190,131,Manual,Diesel,4.0,119000.0
renault,Renault Scenic,black,Dec-12,2012,6490,110,Automatic,Diesel,5.0,212200.0
renault,Renault Megane,black,Oct-12,2012,8499,131,Manual,Diesel,4.0,162000.0
renault,Renault Megane,black,Sep-12,2012,3799,90,Manual,Diesel,4.0,294942.0
renault,Renault Espace,black,Mar-12,2012,5600,173,Manual,Diesel,7.0,280000.0
renault,Renault Megane,black,Jun-12,2012,11980,140,Automatic,Petrol,8.0,94200.0
renault,Renault Megane,black,Mar-12,2012,3495,131,Manual,Diesel,4.0,272000.0
renault,Renault Grand Scenic,white,Dec-12,2012,8400,150,Automatic,Diesel,7.0,175668.0
renault,Renault Megane,white,May-12,2012,10299,140,Automatic,Petrol,8.0,120388.0
renault,Renault Scenic,blue,Feb-13,2013,3990,150,Automatic,Diesel,7.0,440000.0
renault,Renault Captur,blue,Oct-13,2013,9800,90,Manual,Petrol,5.0,73500.0
renault,Renault Captur,blue,May-13,2013,9990,90,Manual,Petrol,4.0,97000.0
renault,Renault Megane,blue,Apr-13,2013,4900,90,Manual,Diesel,4.0,272000.0
renault,Renault Captur,blue,Jul-13,2013,10200,90,Manual,Petrol,5.0,50300.0
renault,Renault Megane,blue,Oct-13,2013,8870,90,Manual,Diesel,4.0,130000.0
renault,Renault Megane,grey,Jun-13,2013,10990,140,Automatic,Petrol,8.0,144131.0
renault,Renault Scenic,grey,Mar-13,2013,7990,110,Automatic,Diesel,5.0,140000.0
renault,Renault Megane,grey,Oct-13,2013,6900,131,Manual,Diesel,4.0,157000.0
renault,Renault Captur,grey,Nov-13,2013,9990,90,Manual,Petrol,5.0,69000.0
renault,Renault Scenic,grey,Jul-13,2013,10980,110,Automatic,Diesel,5.0,112550.0
renault,Renault Scenic,black,Feb-13,2013,9999,110,Manual,Petrol,7.0,39900.0
renault,Renault Captur,black,Nov-13,2013,9490,90,Manual,Petrol,5.0,102586.0
renault,Renault Captur,black,Jul-13,2013,11300,90,Manual,Petrol,5.0,78700.0
renault,Renault Megane,black,Apr-13,2013,7100,131,Manual,Diesel,4.0,180000.0
renault,Renault Grand Scenic,black,Apr-13,2013,11990,110,Automatic,Diesel,5.0,95400.0
renault,Renault Captur,black,Oct-13,2013,7898,90,Manual,Petrol,5.0,155099.0
renault,Renault Clio,white,Nov-13,2013,9490,88,Manual,Diesel,4.0,61320.0
renault,Renault Kangoo,white,Nov-13,2013,8490,90,Manual,Diesel,5.0,113000.0
renault,Renault Captur,brown,Sep-14,2014,10990,90,Manual,Petrol,5.0,81435.0
renault,Renault Captur,grey,Jul-14,2014,9999,90,Manual,Petrol,5.0,60000.0
renault,Renault Kangoo,grey,Nov-14,2014,9888,75,Manual,Diesel,5.0,117000.0
renault,Renault Captur,grey,Feb-14,2014,9989,90,Manual,Petrol,5.0,84000.0
renault,Renault Captur,grey,Apr-14,2014,9480,90,Manual,Petrol,5.0,59880.0
renault,Renault Captur,black,Sep-14,2014,9900,90,Manual,Petrol,5.0,93684.0
renault,Renault Megane,black,May-14,2014,6500,131,Manual,Diesel,4.0,193625.0
renault,Renault Captur,black,Aug-14,2014,8000,90,Manual,Petrol,5.0,76933.0
renault,Renault Clio,black,Oct-14,2014,8450,73,Manual,Petrol,5.0,84000.0
renault,Renault Megane,black,May-14,2014,11000,131,Manual,Diesel,4.0,118000.0
renault,Renault Captur,black,Jul-14,2014,10700,90,Manual,Petrol,5.0,74210.0
renault,Renault Master,white,Sep-14,2014,22900,125,Manual,Diesel,8.0,63985.0
renault,Renault Kangoo,white,Jan-14,2014,8500,90,Manual,Diesel,5.0,127000.0
renault,Renault Captur,brown,Mar-15,2015,9990,90,Manual,Petrol,5.0,104700.0
renault,Renault Captur,brown,May-15,2015,8990,90,Manual,Petrol,5.0,147051.0
renault,Renault Captur,grey,Sep-15,2015,12988,90,Manual,Petrol,5.0,59600.0
renault,Renault Captur,grey,Sep-15,2015,12988,90,Manual,Petrol,5.0,59600.0
renault,Renault Captur,grey,Sep-15,2015,12988,90,Manual,Petrol,5.0,59600.0
renault,Renault Captur,grey,Sep-15,2015,12988,90,Manual,Petrol,5.0,59600.0
renault,Renault Captur,grey,Jul-15,2015,11150,90,Manual,Petrol,5.0,26911.0
renault,Renault Kangoo,grey,Dec-15,2015,13980,90,Manual,Diesel,5.0,103446.0
renault,Renault Captur,grey,Sep-15,2015,12988,90,Manual,Petrol,5.0,59600.0
renault,Renault Captur,grey,Sep-15,2015,10499,90,Manual,Petrol,5.0,82700.0
renault,Renault Scenic,grey,Mar-15,2015,12950,111,Automatic,Diesel,4.0,107076.0
renault,Renault Megane,red,Nov-15,2015,12700,131,Manual,Diesel,4.0,100000.0
renault,Renault Megane,black,May-15,2015,10395,131,Manual,Diesel,4.0,99479.0
renault,Renault Grand Scenic,black,Nov-15,2015,8500,110,Automatic,Diesel,5.0,155000.0
renault,Renault Scenic,black,Oct-15,2015,11200,110,Automatic,Diesel,5.0,113577.0
renault,Renault Captur,black,Apr-15,2015,8350,90,Manual,Petrol,5.0,149500.0
renault,Renault Captur,black,Mar-15,2015,10990,90,Manual,Petrol,5.0,88000.0
renault,Renault Megane,white,Sep-15,2015,8800,131,Manual,Diesel,4.0,155968.0
renault,Renault Megane,blue,Sep-16,2016,12990,131,Manual,Diesel,4.0,132990.0
renault,Renault Megane,blue,Aug-16,2016,19990,205,Automatic,Petrol,6.0,50582.0
renault,Renault Twingo,brown,Aug-16,2016,8990,69,Manual,Petrol,5.0,21300.0
renault,Renault Captur,grey,Nov-16,2016,9500,90,Automatic,Diesel,4.0,180000.0
renault,Renault Twingo,grey,May-16,2016,7160,69,Manual,Petrol,5.0,99624.0
renault,Renault Megane,grey,Apr-16,2016,17900,205,Automatic,Petrol,6.0,72000.0
renault,Renault Megane,grey,Jun-16,2016,22990,205,Automatic,Petrol,6.0,24666.0
renault,Renault Talisman,grey,Nov-16,2016,19975,200,Automatic,Petrol,6.0,38554.0
renault,Renault Megane,grey,Jul-16,2016,13000,131,Manual,Diesel,4.0,95440.0
renault,Renault Talisman,grey,Jul-16,2016,10500,131,Manual,Diesel,4.0,161000.0
renault,Renault Megane,grey,May-16,2016,11890,131,Manual,Diesel,4.0,78000.0
renault,Renault Captur,grey,Sep-16,2016,14200,90,Automatic,Diesel,4.0,56000.0
renault,Renault Captur,red,May-16,2016,13450,90,Automatic,Diesel,4.0,43000.0
renault,Renault Scenic,black,Apr-16,2016,8888,110,Manual,Diesel,5.0,159000.0
renault,Renault Megane,black,Sep-16,2016,11590,131,Manual,Diesel,4.0,144741.0
renault,Renault Twingo,black,Dec-16,2016,4999,69,Manual,Petrol,5.0,151000.0
renault,Renault Megane,black,Jun-16,2016,9580,131,Manual,Diesel,4.0,174000.0
renault,Renault Twingo,black,Dec-16,2016,10990,69,Manual,Petrol,5.0,31188.0
renault,Renault Megane,black,May-16,2016,11485,131,Manual,Diesel,4.0,53421.0
renault,Renault Megane,black,Sep-16,2016,14900,131,Manual,Diesel,4.0,69600.0
renault,Renault Megane,black,Jul-16,2016,10200,131,Manual,Diesel,4.0,127000.0
renault,Renault Clio,black,Aug-16,2016,8990,75,Manual,Petrol,5.0,93000.0
renault,Renault Talisman,black,May-16,2016,19000,200,Automatic,Petrol,6.0,115000.0
renault,Renault Talisman,black,Sep-16,2016,21290,150,Automatic,Petrol,6.0,58920.0
renault,Renault Twingo,white,Oct-16,2016,7980,69,Manual,Petrol,5.0,45700.0
renault,Renault Twingo,white,Sep-16,2016,8999,69,Manual,Petrol,5.0,24000.0
renault,Renault Twingo,white,Oct-16,2016,8700,69,Manual,Petrol,5.0,15000.0
renault,Renault Megane,white,Oct-16,2016,16490,131,Manual,Diesel,4.0,79076.0
renault,Renault Megane,white,Jul-16,2016,8999,131,Manual,Diesel,4.0,183447.0
renault,Renault Trafic,white,Nov-16,2016,17850,125,Manual,Diesel,6.0,96014.0
renault,Renault Twingo,white,Jul-16,2016,7995,69,Manual,Petrol,5.0,49885.0
renault,Renault Twingo,white,Jul-16,2016,6990,69,Manual,Petrol,5.0,91612.0
renault,Renault Master,white,May-16,2016,19950,163,Manual,Diesel,10.0,71500.0
renault,Renault Megane,blue,Dec-17,2017,16990,205,Automatic,Petrol,6.0,93500.0
renault,Renault Megane,blue,Mar-17,2017,20990,205,Automatic,Petrol,6.0,52084.0
renault,Renault Kangoo,blue,Jun-17,2017,15990,110,Manual,Diesel,5.0,55000.0
renault,Renault Megane,blue,Nov-17,2017,19990,205,Automatic,Petrol,6.0,39121.0
renault,Renault Megane,blue,Sep-17,2017,17999,205,Automatic,Petrol,6.0,90550.0
renault,Renault Talisman,blue,Apr-17,2017,24990,200,Automatic,Petrol,6.0,45938.0
renault,Renault Clio,blue,Jul-17,2017,10500,90,Manual,Petrol,5.0,113133.0
renault,Renault Twingo,blue,Apr-17,2017,8390,69,Manual,Petrol,5.0,69000.0
renault,Renault Grand Scenic,blue,Sep-17,2017,15995,110,Manual,Diesel,4.0,67500.0
renault,Renault Grand Scenic,brown,Jun-17,2017,14280,110,Automatic,Diesel,4.0,124000.0
renault,Renault Scenic,yellow,Jun-17,2017,16440,110,Automatic,Diesel,4.0,98157.0
renault,Renault Scenic,yellow,Aug-17,2017,13285,110,Automatic,Diesel,4.0,116838.0
renault,Renault Twingo,yellow,Feb-17,2017,7990,69,Manual,Petrol,5.0,53073.0
renault,Renault Megane,grey,Nov-17,2017,16890,131,Manual,Diesel,4.0,78964.0
renault,Renault Grand Scenic,grey,Mar-17,2017,17485,110,Manual,Diesel,4.0,26446.0
renault,Renault Kadjar,grey,Dec-17,2017,17500,131,Automatic,Petrol,8.0,33000.0
renault,Renault Clio,grey,Oct-17,2017,10500,90,Manual,Petrol,5.0,44680.0
renault,Renault Grand Scenic,grey,Nov-17,2017,14950,110,Manual,Diesel,4.0,28500.0
renault,Renault Megane,grey,Feb-17,2017,12200,131,Manual,Diesel,5.0,130514.0
renault,Renault Scenic,grey,Oct-17,2017,16900,110,Automatic,Diesel,4.0,103700.0
renault,Renault Grand Scenic,grey,Jul-17,2017,13950,110,Manual,Diesel,4.0,121665.0
renault,Renault Megane,grey,Mar-17,2017,17950,205,Automatic,Petrol,6.0,86773.0
renault,Renault Twingo,grey,Nov-17,2017,10499,69,Manual,Petrol,5.0,11000.0
renault,Renault Megane,grey,Feb-17,2017,14890,131,Manual,Diesel,4.0,85117.0
renault,Renault Talisman,grey,Apr-17,2017,15990,200,Automatic,Petrol,6.0,63500.0
renault,Renault Twingo,grey,Mar-17,2017,9850,69,Manual,Petrol,5.0,56310.0
renault,Renault Captur,grey,Jan-17,2017,13990,90,Automatic,Diesel,4.0,121250.0
renault,Renault Twingo,grey,Jan-17,2017,9900,69,Manual,Petrol,5.0,40500.0
renault,Renault Twingo,grey,Nov-17,2017,9480,69,Manual,Petrol,5.0,62784.0
renault,Renault Trafic,green,Mar-17,2017,16900,125,Manual,Diesel,6.0,113500.0
renault,Renault Twingo,red,Sep-17,2017,8990,69,Manual,Petrol,5.0,30000.0
renault,Renault Twingo,red,May-17,2017,7385,69,Manual,Petrol,5.0,81515.0
renault,Renault Twingo,red,Jul-17,2017,7980,69,Manual,Petrol,5.0,55000.0
renault,Renault Twingo,red,Aug-17,2017,8550,69,Manual,Petrol,5.0,47900.0
renault,Renault Kadjar,red,Dec-17,2017,18000,163,Manual,Petrol,6.0,30000.0
renault,Renault Megane,red,Jul-17,2017,17690,131,Manual,Diesel,4.0,43996.0
renault,Renault Twingo,red,Mar-17,2017,9650,69,Manual,Petrol,5.0,45200.0
renault,Renault Kadjar,black,Apr-17,2017,15490,163,Manual,Petrol,6.0,102151.0
renault,Renault Megane,black,Jun-17,2017,14890,131,Manual,Diesel,4.0,46900.0
renault,Renault Megane,black,Mar-17,2017,18600,205,Automatic,Petrol,6.0,70000.0
renault,Renault Megane,black,Aug-17,2017,17995,205,Automatic,Petrol,6.0,85102.0
renault,Renault Kadjar,black,Aug-17,2017,14995,163,Manual,Petrol,6.0,95990.0
renault,Renault Megane,black,Nov-17,2017,16190,131,Manual,Diesel,4.0,43944.0
renault,Renault Megane,black,Jan-17,2017,16490,131,Manual,Diesel,4.0,67794.0
renault,Renault Megane,black,Jun-17,2017,19950,205,Automatic,Petrol,6.0,53400.0
renault,Renault Twingo,black,Sep-17,2017,10990,69,Manual,Petrol,5.0,30900.0
renault,Renault Scenic,black,Mar-17,2017,10499,110,Manual,Diesel,4.0,220712.0
renault,Renault Megane,black,Feb-17,2017,12900,131,Manual,Diesel,4.0,118571.0
renault,Renault Grand Scenic,black,Nov-17,2017,18990,110,Automatic,Diesel,4.0,75000.0
renault,Renault Grand Scenic,black,Feb-17,2017,12950,110,Manual,Diesel,4.0,155250.0
renault,Renault Twingo,black,Jun-17,2017,8990,69,Manual,Petrol,5.0,46625.0
renault,Renault Clio,black,Mar-17,2017,8900,90,Manual,Diesel,4.0,118000.0
renault,Renault Captur,black,Mar-17,2017,13400,90,Manual,Petrol,5.0,36000.0
renault,Renault Twingo,black,Oct-17,2017,8700,69,Manual,Petrol,5.0,50786.0
renault,Renault Scenic,black,Dec-17,2017,17499,110,Automatic,Diesel,4.0,100000.0
renault,Renault Master,black,May-17,2017,46900,110,Manual,Diesel,7.0,10900.0
renault,Renault Megane,silver,Feb-17,2017,10699,131,Manual,Diesel,4.0,145000.0
renault,Renault Twingo,violet,May-17,2017,8600,69,Manual,Petrol,5.0,33751.0
renault,Renault Twingo,white,Apr-17,2017,6490,69,Manual,Petrol,5.0,124622.0
renault,Renault Twingo,white,Aug-17,2017,5900,69,Manual,Petrol,5.0,141500.0
renault,Renault Megane,white,Oct-17,2017,16990,131,Manual,Diesel,4.0,76040.0
renault,Renault Twingo,white,Sep-17,2017,8400,69,Manual,Petrol,5.0,41197.0
renault,Renault Twingo,white,Apr-17,2017,7990,69,Manual,Petrol,5.0,47060.0
renault,Renault Scenic,white,Jul-17,2017,15488,110,Automatic,Diesel,4.0,99600.0
renault,Renault Twingo,white,Sep-17,2017,8950,69,Manual,Petrol,5.0,74072.0
renault,Renault Twingo,white,May-17,2017,8250,69,Manual,Petrol,5.0,33000.0
renault,Renault Twingo,white,Jun-17,2017,8300,69,Manual,Petrol,5.0,11081.0
renault,Renault ZOE,white,Jul-17,2017,10900,88,Automatic,Electric,0.0,30950.0
renault,Renault Twingo,white,Dec-17,2017,5990,69,Manual,Petrol,5.0,133000.0
renault,Renault Scenic,white,Jul-17,2017,15488,110,Automatic,Diesel,4.0,99600.0
renault,Renault Twingo,white,Apr-17,2017,6900,69,Manual,Petrol,5.0,70000.0
renault,Renault Megane,white,Jun-17,2017,18790,205,Automatic,Petrol,6.0,58539.0
renault,Renault Megane,white,Jun-17,2017,12590,110,Manual,Diesel,5.0,74500.0
renault,Renault Twingo,white,Sep-17,2017,7999,69,Manual,Petrol,5.0,12448.0
renault,Renault Twingo,white,Jul-17,2017,8990,69,Manual,Petrol,5.0,55897.0
renault,Renault Twingo,white,Oct-17,2017,8350,69,Manual,Petrol,5.0,33000.0
renault,Renault Twingo,white,Dec-17,2017,8890,69,Manual,Petrol,5.0,57000.0
renault,Renault Scenic,white,Jul-17,2017,15488,110,Automatic,Diesel,4.0,99600.0
renault,Renault Scenic,white,Jul-17,2017,15488,110,Automatic,Diesel,4.0,99600.0
renault,Renault Twingo,white,Apr-17,2017,9333,69,Manual,Petrol,5.0,10800.0
renault,Renault Megane,white,Oct-17,2017,13990,131,Manual,Diesel,4.0,86000.0
renault,Renault Grand Scenic,white,Nov-17,2017,21490,160,Automatic,Diesel,4.0,59880.0
renault,Renault Twingo,white,Oct-17,2017,8950,69,Manual,Petrol,5.0,39300.0
renault,Renault Twingo,white,Aug-17,2017,10590,69,Manual,Petrol,5.0,47660.0
renault,Renault Twingo,white,Feb-17,2017,7750,69,Manual,Petrol,5.0,71772.0
renault,Renault Scenic,white,Jul-17,2017,15488,110,Automatic,Diesel,4.0,99600.0
renault,Renault Twingo,white,Nov-17,2017,9500,69,Manual,Petrol,5.0,49477.0
renault,Renault Twingo,white,Jul-17,2017,8499,69,Manual,Petrol,5.0,57000.0
renault,Renault Twingo,white,Nov-17,2017,7999,69,Manual,Petrol,5.0,108000.0
renault,Renault Twingo,white,Jul-17,2017,8390,69,Manual,Petrol,5.0,59047.0
renault,Renault Scenic,orange,Jun-17,2017,14995,110,Automatic,Diesel,4.0,114000.0
renault,Renault Twingo,orange,May-17,2017,10900,71,Manual,Petrol,4.0,5700.0
renault,Renault Grand Scenic,blue,Jul-18,2018,15470,110,Automatic,Diesel,4.0,139000.0
renault,Renault Kangoo,blue,Mar-18,2018,14880,110,Manual,Diesel,5.0,124547.0
renault,Renault Megane,blue,May-18,2018,20550,205,Automatic,Petrol,6.0,71484.0
renault,Renault Grand Scenic,blue,Apr-18,2018,20980,110,Automatic,Diesel,4.0,105568.0
renault,Renault Megane,blue,Mar-18,2018,19680,205,Automatic,Petrol,6.0,45100.0
renault,Renault Megane,blue,Jun-18,2018,15500,131,Manual,Diesel,4.0,42000.0
renault,Renault Megane,blue,Aug-18,2018,21500,205,Automatic,Petrol,6.0,43000.0
renault,Renault Megane,blue,Jul-18,2018,19796,205,Automatic,Petrol,6.0,62204.0
renault,Renault Kadjar,blue,Apr-18,2018,18990,163,Manual,Petrol,6.0,57632.0
renault,Renault Twingo,blue,Sep-18,2018,10490,69,Manual,Petrol,5.0,14797.0
renault,Renault Clio,blue,Sep-18,2018,14490,90,Manual,Petrol,5.0,66981.0
renault,Renault Megane,blue,Apr-18,2018,20990,205,Automatic,Petrol,6.0,77501.0
renault,Renault Kadjar,brown,Mar-18,2018,17990,163,Manual,Petrol,6.0,58280.0
renault,Renault Megane,grey,Jun-18,2018,25990,279,Automatic,Petrol,7.0,86300.0
renault,Renault Twingo,grey,Mar-18,2018,24989,69,Manual,Petrol,5.0,42243.0
renault,Renault Trafic,grey,Jul-18,2018,15950,145,Manual,Diesel,6.0,86250.0
renault,Renault Grand Scenic,grey,Apr-18,2018,16660,110,Automatic,Diesel,4.0,100000.0
renault,Renault Trafic,grey,Jul-18,2018,33988,145,Manual,Diesel,6.0,86250.0
renault,Renault Kadjar,grey,Aug-18,2018,17300,163,Manual,Petrol,6.0,49900.0
renault,Renault Megane,grey,May-18,2018,32490,279,Automatic,Petrol,7.0,29600.0
renault,Renault Grand Scenic,grey,Aug-18,2018,19980,110,Automatic,Diesel,4.0,150000.0
renault,Renault Trafic,grey,Jul-18,2018,15900,145,Manual,Diesel,6.0,86250.0
